run,S_D,scour_m,su0,k_su,Hmax_kN,H_ratio,V_ratio,f1_Hz,f1_f0,fixity_proxy
1,0.0625,0.5,17.35000707035917,21.135260084371343,26570.0078125,0.983264436332717,0.9914180348800988,0.26241731424119,0.9997081451680018,0.2760361190951144
2,0.0625,0.5,11.087166475510786,18.453751058144785,21493.087890625,0.9798574012819888,0.994826006194204,0.2610629063623931,0.9945483766815805,0.2848971467150518
3,0.0625,0.5,15.273207569797425,22.658440762474363,27028.525390625,0.9788336996902852,0.9924867497843002,0.2625165650374986,1.00008625219105,0.27542550004580085
4,0.0625,0.5,12.154904291518438,20.08741582350869,23519.25390625,0.9780073267760642,0.9995439953887392,0.2616707824775676,0.996864148814796,0.2809875594972589
5,0.0625,0.5,11.737516568954174,28.8557062387013,31987.328125,0.9848756525867588,0.99489504693276,0.2634081504241814,1.0034828465650034,0.2695356439985255
6,0.0625,0.5,9.36323654015811,11.435086118786344,15176.8134765625,0.9773327673489922,0.997644163054391,0.2581920989496481,0.9836117143579504,0.30248372627141984
7,0.0625,0.5,13.651234782468118,20.053586002215653,24582.720703125,0.9852083560170426,0.9970751942048224,0.2619510517657378,0.9979318660537838,0.2791389111927651
8,0.0625,0.5,18.928188174386595,20.14475111755221,25836.81640625,0.9771360310569184,0.9853131327825064,0.2622521874087418,0.9990790760082109,0.2770883551911878
9,0.0625,0.5,17.051273061225068,13.839196541747564,18404.484375,0.978489747664779,0.9882625123181372,0.2598861199521198,0.9900652770702798,0.2920652237469618
10,0.0625,0.5,12.64474233692186,17.398580462602002,22140.076171875,0.9832715650695394,0.9954631050386586,0.26126750730773474,0.9953278268949117,0.28354165830697203
11,0.0625,0.5,10.680075067097984,10.410266995510238,13912.806640625,0.9743905303233932,0.99337281385229,0.2573232651548465,0.9803017947210849,0.30750676856503023
12,0.0625,0.5,19.70071283341377,18.68983226779888,23111.880859375,0.9815171787526228,0.9982904651248784,0.26155322330024844,0.9964162939640403,0.2816011654962887
13,0.0625,0.5,14.84979277306075,18.54090005794223,22880.298828125,0.980107390274436,0.996197371993337,0.26148864490632473,0.9961702753406347,0.2820953826114294
14,0.0625,0.5,10.903665193215144,15.048076538225706,19060.451171875,0.9839341370801864,0.9948395986475056,0.2601704091011485,0.9911483084193686,0.29047748873807944
15,0.0625,0.5,16.839229763559747,21.8153483268319,26942.080078125,0.9788459883184316,0.9941195795724218,0.26249772856575554,1.0000144925425596,0.2755197023624624
16,0.0625,0.5,25.06802879734423,25.10012059132241,31167.017578125,0.9771590221449192,0.9945023600963544,0.2632777215863489,1.0029859633013247,0.27025062292686275
17,0.0625,0.5,21.99515498965789,20.661129180280007,27468.68359375,0.9807207436257704,0.9899069519715852,0.2626059674416373,1.000426840661264,0.27472293864093533
18,0.0625,0.5,11.708796277265836,19.239182024183773,23194.30078125,0.9828202543956972,0.9934027391877684,0.261580078105411,0.9965186003516182,0.28157320016471954
19,0.0625,0.5,16.48607498300795,21.128497484367085,24952.43359375,0.9812423597535704,0.994238692197757,0.26204267267212544,0.9982809061567521,0.278508062785368
20,0.0625,0.5,12.330572282462647,14.354780013345362,18404.970703125,0.9752528935945214,0.9959375944151478,0.2598906229980624,0.9900824319280678,0.2921637695739618
21,0.0625,0.5,15.58396595344531,25.48001119237249,30001.44921875,0.9844130592490624,0.9956138033252054,0.26308485745122856,1.0022512257808678,0.2716541823373391
22,0.0625,0.5,21.624246197091168,23.75688076270149,30314.2265625,0.9815844501593466,0.9951930871338752,0.26313723912308157,1.002450779625706,0.2712182011754
23,0.0625,0.5,17.6760544156295,19.967010650308765,24570.00390625,0.9807738621262556,0.9983714278731438,0.26194643441008225,0.9979142757203436,0.2791034143741801
24,0.0625,0.5,16.029946280126634,21.934234174897973,27123.640625,0.981824935545067,0.9921368820612786,0.262536287157114,1.0001613858142888,0.27527712078595046
25,0.0625,0.5,21.20385814668831,32.25951206240798,36632.515625,0.975512746470317,0.994707693361812,0.2640309103244805,1.0058553201443985,0.2651980559419954
26,0.0625,0.5,17.4435138076005,28.15674863931928,33750.6953125,0.9845041779035324,0.9972897399808875,0.26366369608071594,1.0044563763606216,0.2677293491756706
27,0.0625,0.5,11.01522433397307,9.963701500235898,13282.9267578125,0.9707321243867584,0.9921401335252734,0.25683319057005366,0.9784348007097563,0.3103103657043977
28,0.0625,0.5,24.33127812196676,19.840340726829485,26083.19921875,0.9818569720339896,0.99358404726357,0.26230657087431525,0.9992862559103962,0.27665702982994117
29,0.0625,0.5,17.046827337033125,21.76126531543913,27215.505859375,0.9815826356381204,0.9985342836825796,0.26255521721314395,1.0002335019826,0.27513587018239705
30,0.0625,0.5,18.25589577813155,16.85415376954552,22751.974609375,0.980180992954635,0.9913552945694468,0.26144886604769546,0.996018733324087,0.28226432051936096
31,0.0625,0.5,13.476570940144615,23.30438114377887,26746.71875,0.98533735143566,0.9979895603237032,0.2624569503602121,0.9998591434020314,0.27585162283968173
32,0.0625,0.5,13.246246334195876,17.301393225708722,21338.91015625,0.9786632054548126,0.994076739700778,0.26101072506563866,0.994349586188119,0.28516771431863785
33,0.0625,0.5,14.775639541360162,27.84473951611625,33625.5390625,0.9804403687572104,0.9963480873771928,0.26364654518376973,1.0043910380980772,0.26787234532602977
34,0.0625,0.5,12.380826005352484,23.358756550904808,27203.689453125,0.9712351472721188,0.994913019029624,0.26255402340582945,1.000228954039948,0.27522546690693583
35,0.0625,0.5,9.59150734529191,22.76546331125748,26519.7890625,0.986044032414666,1.0014098920802463,0.2624084189641047,0.9996742576138157,0.2762293227738451
36,0.0625,0.5,14.215858396340073,23.22782578855045,26920.6796875,0.9788854187321422,0.9987951215082276,0.262494022273442,1.0000003730069453,0.2755949747233626
37,0.0625,0.5,17.24765753046268,15.99780408007208,20847.39453125,0.9790117928651396,0.9916113491033124,0.260841158990207,0.9937036052350581,0.2861408448388097
38,0.0625,0.5,16.21092652679132,23.048549748136555,27258.20703125,0.9791390141891018,0.9978289782483212,0.26256452688883053,1.0002689682346637,0.2750986026571013
39,0.0625,0.5,19.525137739615506,20.69025714142987,25767.205078125,0.979131861944936,0.9983569775082494,0.26223608572066237,0.9990177348243393,0.2771928694754977
40,0.0625,0.5,14.413145894305762,19.68765469995605,24171.412109375,0.9845088041481262,0.9940801621349372,0.2618448882047751,0.9975274240796658,0.2798129257553443
41,0.0625,0.5,21.543439870490563,27.38191829830016,33677.99609375,0.9825211400233596,0.9974082303886996,0.2636532521262605,1.0044165889465668,0.2677558041367072
42,0.0625,0.5,11.478218644259472,17.164532401724447,21655.05078125,0.9771184917841448,0.9870728862197764,0.26111490960258843,0.9947464888486405,0.2845390576939618
43,0.0625,0.5,8.612813971878818,14.349399679263506,18153.583984375,0.976412744561866,0.9944316940500728,0.2597817713673228,0.9896677494511135,0.2929429457846961
44,0.0625,0.5,11.260935436149174,18.669323071907712,23186.951171875,0.9830470875133008,0.9916100833397548,0.26157803812466174,0.9965108288165085,0.2815884025746739
45,0.0625,0.5,19.1656283020175,25.60676102225761,30040.033203125,0.9753475863495574,0.9980582430501488,0.2630910056621565,1.0022746480788995,0.2715723935189317
46,0.0625,0.5,13.119146730267683,25.184977227577093,29850.564453125,0.9861726028813282,0.9947939167654763,0.2630589554247647,1.0021525491104386,0.2718572071260709
47,0.0625,0.5,14.601371039424684,17.92707066728106,22724.724609375,0.9807228046355292,0.9934701797965202,0.26144307079698975,0.9959966556675477,0.28238422779400374
48,0.0625,0.5,9.55408944917068,11.61422254636147,15106.509765625,0.9780288702218318,0.9935412037642324,0.2581474729039705,0.983441706439534,0.30274725514549217
49,0.0625,0.5,12.526253284604731,16.92406887511524,20723.544921875,0.9812439697930384,0.9932291628118226,0.26080120180292404,0.9935513838555341,0.2865073149162359
50,0.0625,0.5,13.88729648430417,15.89227312509399,20049.41015625,0.9792308915531124,0.9929189227705506,0.2605560810328272,0.9926175688322219,0.28800617810735457
51,0.0625,0.5,13.769754199515466,15.763418311056672,19893.7734375,0.9791798590046497,0.991380782771984,0.26049755869576047,0.9923946214355951,0.28837414727766625
52,0.0625,0.5,14.468072707874075,19.97154689735315,24465.677734375,0.9813913360812294,0.99106334763866,0.26192099516139744,0.9978173620536875,0.27932011291268577
53,0.0625,0.5,14.101371945901793,20.669139431661403,25645.66015625,0.981474493998544,0.9920410248404804,0.26220945830296216,0.998916294694763,0.2774474179579807
54,0.0625,0.5,11.100704182747403,15.529599347530134,19518.875,0.9824016980372736,0.9979232439491256,0.2603545935531189,0.9918499797148795,0.28933011267788183
55,0.0625,0.5,14.924778479434009,17.20279949819395,21462.994140625,0.9804739496671052,0.9924256496017484,0.2610507272744,0.9945019790820065,0.2848776856435484
56,0.0625,0.5,16.250032612522705,18.45878258987136,23546.125,0.9762384131765935,0.9953561517913688,0.2616761518060576,0.9968846038729581,0.2808594155892474
57,0.0625,0.5,20.075860215489616,21.128409757507587,25918.837890625,0.977415318862032,0.9938510490225998,0.2622709551420283,0.9991505737898535,0.27696217535699297
58,0.0625,0.5,14.29361221071101,15.061050922557186,18588.7109375,0.9738767578917424,0.9905661486744995,0.2599695054801916,0.9903829435773225,0.2916423041154179
59,0.0625,0.5,8.317757413110698,14.182106130784264,17350.083984375,0.974620407091198,1.0012088051854025,0.25940432969047234,0.9882298431156861,0.2952721708138186
60,0.0625,0.5,13.96767111621844,21.011404842349712,25808.076171875,0.9821194777433692,0.9988150650711616,0.26224725395786974,0.9990602814746458,0.277204918685843
61,0.0625,0.5,11.44726855380636,18.88999042543026,23602.875,0.978907593718264,0.9913594265627744,0.2616937258806493,0.9969515542781322,0.2808385494530503
62,0.0625,0.5,8.88325078082778,21.771107130381708,23874.095703125,0.980315475608556,0.999283278662528,0.2617683647015189,0.9972358992245958,0.28043139445420384
63,0.0625,0.5,16.745440853454358,30.70108577182448,35711.6875,0.9895618677495984,0.999103287569394,0.26391989563622387,1.0054323972576051,0.26599354060152675
64,0.0625,0.5,13.716291630370552,19.991099719101083,24172.693359375,0.976302433360898,1.0004869380334298,0.2618455400319177,0.9975299072881597,0.2798242805489403
65,0.0625,0.5,13.15697536906962,14.910065089072,19288.833984375,0.9792280426629608,0.995406273979924,0.26026149049894776,0.991495293203953,0.28984946949755824
66,0.0625,0.5,14.693495626805426,23.336326706434303,27723.615234375,0.981947634130417,0.9914231302244908,0.26266003627556,1.0006328219389422,0.27448818529831187
67,0.0625,0.5,12.59184945758232,18.24271420928737,22859.42578125,0.979866648348626,0.9908197084811686,0.26148344403098184,0.9961504620236007,0.2821670922134343
68,0.0625,0.5,13.063684201650112,16.64267093735822,20271.421875,0.9789188944473368,0.9899401592858448,0.26063896273202125,0.992933315946734,0.2875160693618356
69,0.0625,0.5,12.444140830323926,23.27352973474694,26167.619140625,0.9771263466480428,0.9886954103644524,0.2623298022226742,0.9993747583335113,0.2767064106326351
70,0.0625,0.5,11.195916960824013,12.343178384300696,16152.794921875,0.9753951360396432,0.9889141413059594,0.25877192590795006,0.9858206300870004,0.29897627705109026
71,0.0625,0.5,17.568910830466542,18.156200515178007,23416.712890625,0.9844577883901652,0.9960317566024413,0.2616397020142295,0.9967457443091918,0.28106845412855447
72,0.0625,0.5,9.9440242313538,14.754252642075173,18331.298828125,0.9767583419338194,0.9964371930316775,0.25986024929809864,0.9899667199166844,0.29242547164122296
73,0.0625,0.5,15.141230393357745,23.31137043885254,28354.34375,0.9799618935089224,0.9894441943806428,0.2627841057068154,1.0011054783311129,0.2736559512759454
74,0.0625,0.5,15.425657020058686,18.92371234803244,22645.537109375,0.9816008390900556,0.9981087780594402,0.261419694551234,0.9959076012415733,0.282534344526414
75,0.0625,0.5,7.524581589843666,8.683047592167492,11224.01953125,0.9732733757297712,0.99248548960741,0.2548873934359312,0.9710220686289802,0.321381763623267
76,0.0625,0.5,27.766497635302247,14.275003916327302,21548.646484375,0.9724307863270478,0.9909087734126174,0.2610689489330206,0.9945713965310576,0.28448795142948263
77,0.0625,0.5,14.026555764701316,18.79049643167829,22512.091796875,0.9810024357837476,1.0002306268349794,0.26138051422978414,0.9957583394194371,0.2828095817831241
78,0.0625,0.5,12.921281486619712,15.123318087887592,17751.646484375,0.9708219646896264,0.987352406410313,0.25959394335929165,0.9889521976207688,0.29399526967861905
79,0.0625,0.5,15.216974442618914,20.53745716077305,25337.669921875,0.9817630235143866,0.994837249098963,0.2621363477576606,0.9986377718852182,0.27790777196432453
80,0.0625,0.5,13.685229538664917,26.399534957215945,31654.724609375,0.9873006837910592,0.9945824012403596,0.2633565816528311,1.003286389555662,0.26984911242663956
81,0.0625,0.5,11.80184319032367,15.51166286180584,19187.39453125,0.9699790620021844,0.992151582980323,0.26022183730503223,0.9913442299212046,0.29014237520442915
82,0.0625,0.5,16.089440171440035,14.461095282769776,19111.3359375,0.97652683925786,0.9942963682400976,0.26018705782665713,0.9912117336035862,0.29023597265122775
83,0.0625,0.5,18.401962243612104,27.35828323820084,33107.3984375,0.9809615432247228,0.995721385476592,0.26357320581142546,1.0041116435462882,0.26833174122250286
84,0.0625,0.5,20.983901055944216,39.75326869416223,45223.54296875,0.9888026720123768,0.998162783314534,0.2648564939759926,1.0090004735170741,0.25946198570340606
85,0.0625,0.5,10.1115341033902,12.37948459506613,15690.8408203125,0.9770267605403418,0.99692568039767,0.2585066001159887,0.9848098417702541,0.3006076791785525
86,0.0625,0.5,17.82684152210931,20.95845425989856,25831.92578125,0.9797820053921568,0.9927389690484796,0.2622516262643194,0.9990769382656945,0.27711779107643336
87,0.0625,0.5,15.87166910504379,16.88809866453134,21739.884765625,0.9776997256757598,0.9939369836809168,0.26113979812230315,0.9948413044516121,0.284286318332674
88,0.0625,0.5,9.09614555630574,10.46746863715116,13764.43359375,0.975778913223551,0.9945999795762936,0.25721442625057184,0.9798871607270241,0.30820818392526345
89,0.0625,0.5,13.894674929322388,13.678810069800187,17901.541015625,0.9739202718173344,0.9916216416689246,0.2596619135842857,0.989211137804468,0.2935179870477385
90,0.0625,0.5,15.696024553577208,12.822717737927936,17988.783203125,0.9743932164658338,0.99883155805337,0.25969962132450175,0.9893547896634883,0.2932172694898325
91,0.0625,0.5,12.249528211063428,23.43961980595894,27355.369140625,0.9877218380127466,0.997477166837276,0.2625855144757626,1.0003489227973577,0.2750191268434512
92,0.0625,0.5,19.312949688618875,40.62755804481505,45986.84765625,0.981010811787796,1.0003322777719588,0.26491529276355585,1.0092244740828256,0.25905825434347896
93,0.0625,0.5,16.30556036858712,31.93421581709485,35934.64453125,0.9786557371921816,0.9948209364359965,0.26394733533084186,1.0055369318470617,0.2658145437699272
94,0.0625,0.5,15.685505173610794,19.78618328678341,24645.3125,0.9844985021554044,0.9967451104836806,0.26196610991847696,0.9979892317729173,0.27900382962509374
95,0.0625,0.5,15.832652875253864,25.762184099205328,30198.541015625,0.9846633113998512,0.9979042187736868,0.26311870751255445,1.0023801813801572,0.2714255929384516
96,0.0625,0.5,22.228638002882487,20.68435417029693,25805.23828125,0.9803166239363992,0.990756700082736,0.262244022785068,0.9990479719600174,0.2771052792320714
97,0.0625,0.5,16.971879058002035,24.44935496876329,29694.302734375,0.9882965047540472,0.9936104866016828,0.26303091557503955,1.0020457281628934,0.27199155491737603
98,0.0625,0.5,16.108623892405912,12.369400148816885,16620.908203125,0.972322880155354,0.995148415861132,0.259022641636246,0.9867757597301184,0.2973220513469692
99,0.0625,0.5,14.875346387054025,22.23815115780584,26725.169921875,0.9794535246416548,0.9907747742903144,0.2624518367066957,0.9998396623663127,0.27585524969157565
100,0.0625,0.5,18.86578194977789,24.48344066743978,29149.92578125,0.982446931550432,0.9948358116334068,0.2629328584684197,1.0016721686343883,0.2726263033180835
101,0.0625,0.5,24.00722844588809,42.98935680409672,47592.91796875,0.9883418401926164,0.9955123468486572,0.2650334215057865,1.009674498754894,0.2581994597594204
102,0.0625,0.5,13.812974613514225,25.37385729152682,31008.72265625,0.981751132650683,0.9959758691584358,0.26325376453047766,1.002894696214174,0.2705367044108623
103,0.0625,0.5,12.108535441175633,16.882563925706556,20061.462890625,0.980643229049315,0.9939621230937972,0.26056213018868396,0.9926406137688675,0.28802569846248816
104,0.0625,0.5,14.135389122757184,13.93720098479418,17983.78125,0.9778746433342548,0.9917634043053424,0.25969982079533316,0.9893555495699582,0.2932852770290432
105,0.0625,0.5,15.940440830741338,19.61306029148915,23441.986328125,0.9799376568671788,0.9962256225001204,0.2616479146791467,0.9967770313758819,0.2810635833215856
106,0.0625,0.5,10.507956885184928,12.419157103765526,15790.357421875,0.97665645453372,0.999137345494432,0.2585648541991954,0.985031767223761,0.30024602923488825
107,0.0625,0.5,22.52925738905629,27.80196442115656,33851.234375,0.9820961212380288,0.995053315515205,0.26367707041152355,1.0045073273715455,0.26758732815701286
108,0.0625,0.5,13.601275733122552,19.78473762884359,23919.041015625,0.9836022242260344,0.991728854195842,0.26177855438900277,0.9972747179801487,0.2802591298707827
109,0.0625,0.5,17.630732025370495,15.257606109724431,20460.7578125,0.9775446430904268,0.9922565901212184,0.2607039143515946,0.9931807564150472,0.28698457243838904
110,0.0625,0.5,15.521045086188565,14.974911273212944,18886.1015625,0.9740616140798912,0.9905092274273554,0.2600947558412735,0.9908600988539127,0.2908348860188184
111,0.0625,0.5,19.93257012483924,24.35542952944753,30971.48828125,0.9843699766636296,0.994959817230665,0.26324679985583715,1.0028681635061982,0.2705044845931622
112,0.0625,0.5,13.342706988232525,38.44702917092705,43672.4375,0.9808824266122084,0.9974422633912152,0.2647303518816113,1.0085199210826201,0.26040061660729474
113,0.0625,0.5,26.118756970117133,33.23074729537084,40258.890625,0.9826145006981848,0.9940535492543066,0.26442086778221563,1.0073409067486745,0.26246202000636243
114,0.0625,0.5,15.06732872078145,15.176317795794915,19875.060546875,0.9797735532232728,0.9958490310149946,0.2604892400502457,0.9923629306239505,0.2883856920339126
115,0.0625,0.5,14.18551199047422,19.976853483608807,23569.525390625,0.9856381807883164,0.9952651718969814,0.26168385070904765,0.9969139337060534,0.2808654292512915
116,0.0625,0.5,14.588853801326108,13.693856759922072,17922.171875,0.9757409676072336,0.9942317664510532,0.25967085761627284,0.9892452110959123,0.29344585687253555
117,0.0625,0.5,13.371232632753154,24.95964992452356,30106.537109375,0.9807589980681376,0.9951915635596764,0.2631032172017093,1.0023211693063243,0.2715546720186999
118,0.0625,0.5,15.442866638100211,15.119840915798015,20260.0,0.976835618444304,0.9897723924020094,0.26063244135446173,0.9929084720286304,0.2874761449176307
119,0.0625,0.5,10.730264623887884,14.193116890239258,17827.734375,0.9788488729532918,0.9949199061631874,0.25963071905115687,0.989092298737222,0.29380822658083905
